ID,PredictedProb
139662,0.71
139664,0.76
139667,0.5
139668,0.77
139670,0.76
139671,0.7
139673,0.88
139674,0.74
139675,0.7
139679,0.94
139680,0.85
139681,0.92
139684,0.97
139685,0.72
139687,0.67
139688,0.33
139689,0.7
139694,0.57
139696,0.59
139697,0.87
139700,0.69
139703,0.91
139705,0.88
139706,0.63
139707,0.75
139708,0.45
139713,0.57
139721,0.88
139722,0.58
139723,0.69
139725,0.84
139727,0.69
139728,0.71
139734,0.38
139736,0.95
139737,0.98
139738,0.77
139739,0.7
139742,0.83
139744,0.76
139746,0.76
139748,0.67
139753,0.57
139755,0.7
139756,0.77
139759,0.37
139761,0.98
139762,0.6
139763,0.89
139766,0.86
139769,0.61
139773,0.74
139775,0.96
139778,0.98
139781,0.94
139782,0.99
139788,0.78
139793,0.6
139798,0.63
139799,0.84
139801,0.93
139803,0.41
139805,0.86
139807,0.61
139808,0.69
139809,0.6
139810,0.72
139814,0.83
139815,0.83
139816,0.81
139818,0.28
139819,0.92
139820,0.44
139821,0.77
139822,0.7
139824,0.72
139826,0.77
139835,0.66
139837,0.6
139838,0.46
139840,0.9
139846,0.4
139849,0.26
139850,0.56
139851,0.97
139854,0.95
139855,0.36
139858,0.99
139860,0.97
139862,0.75
139864,0.83
139865,0.81
139866,0.79
139867,0.84
139868,0.63
139869,0.63
139870,0.8
139871,0.76
139872,0.99
139874,0.92
139877,0.92
139883,0.93
139885,0.96
139888,0.82
139889,0.69
139891,0.26
139893,0.88
139895,0.89
139897,0.8
139898,0.45
139899,0.63
139902,0.74
139903,0.95
139904,0.57
139905,0.99
139908,0.76
139910,0.22
139911,0.55
139912,0.4
139914,0.68
139915,0.78
139917,0.77
139918,0.81
139919,0.81
139920,0.36
139921,0.84
139926,0.64
139930,0.82
139931,0.5
139933,0.83
139934,0.96
139937,0.71
139938,0.78
139939,0.69
139942,0.93
139944,0.88
139945,0.96
139946,0.84
139947,0.92
139948,0.93
139950,0.89
139953,0.97
139954,0.96
139955,0.91
139956,0.99
139965,0.95
139968,0.64
139969,0.87
139970,0.91
139971,0.83
139977,0.76
139978,0.99
139979,0.83
139983,0.41
139984,0.57
139985,0.83
139988,0.83
139989,0.56
139991,0.78
139993,0.85
139994,0.96
139995,0.78
139996,0.79
139997,0.84
139999,0.86
140000,0.69
140003,0.83
140004,0.65
140005,0.57
140007,0.84
140008,0.89
140010,0.9
140011,0.8
140014,0.98
140018,0.8
140019,0.71
140020,0.97
140024,0.82
140025,0.61
140029,0.89
140032,0.92
140033,0.96
140035,0.66
140036,0.58
140037,0.93
140038,0.99
140040,0.87
140045,0.89
140048,0.76
140051,0.79
140052,0.62
140054,0.64
140057,0.11
140061,0.53
140062,0.78
140063,0.28
140067,0.79
140069,0.89
140070,0.9
140072,0.76
140075,0.99
140078,0.88
140082,0.68
140083,0.87
140089,0.41
140092,0.77
140093,0.72
140095,0.8
140097,0.78
140099,0.74
140101,0.7
140102,0.75
140106,0.71
140110,0.73
140114,0.81
140116,0.73
140117,0.96
140118,0.74
140124,0.85
140125,0.62
140127,0.59
140128,0.5
140129,0.71
140134,0.92
140136,0.84
140140,0.73
140143,0.9
140144,0.83
140145,0.57
140147,0.51
140150,0.71
140151,0.76
140152,0.94
140154,0.67
140155,0.78
140156,0.56
140157,0.86
140158,0.74
140160,0.72
140161,0.65
140163,0.69
140167,0.99
140169,0.7
140170,0.64
140171,0.79
140172,0.82
140179,0.42
140184,0.74
140185,0.97
140187,0.76
140189,0.68
140191,0.86
140192,0.99
140193,0.76
140194,0.47
140196,0.67
140198,0.69
140200,0.57
140201,0.95
140203,0.8
140205,0.91
140210,0.83
140211,0.77
140213,0.96
140214,0.97
140215,0.91
140216,0.41
140224,0.77
140225,0.93
140227,0.77
140229,0.99
140231,0.45
140232,0.76
140236,0.81
140238,0.73
140239,0.77
140241,0.94
140243,0.88
140244,0.77
140246,0.58
140247,0.8
140248,0.86
140250,0.58
140251,0.68
140255,0.85
140259,0.79
140265,0.76
140266,0.58
140267,0.92
140268,0.79
140269,0.64
140270,0.96
140271,0.77
140272,0.79
140275,0.48
140276,0.61
140277,0.79
140278,0.95
140279,0.86
140281,0.75
140282,0.63
140284,0.77
140287,0.75
140288,0.79
140291,0.71
140292,0.62
140295,0.26
140299,0.83
140300,0.91
140301,0.5
140302,0.69
140308,0.9
140309,0.93
140310,0.68
140311,0.91
140312,0.97
140313,0.77
140316,0.89
140317,0.68
140318,0.87
140319,0.93
140320,0.77
140321,0.57
140322,0.98
140323,0.65
140325,0.82
140328,0.63
140333,0.86
140334,0.88
140336,0.6
140337,0.51
140338,0.98
140341,0.89
140342,0.41
140343,0.84
140346,0.66
140348,0.67
140352,0.96
140354,0.43
140355,0.83
140357,0.56
140359,0.87
140360,0.52
140363,0.88
140366,0.64
140368,0.63
140369,0.91
140374,0.63
140375,0.59
140376,0.81
140377,0.76
140378,0.82
140379,0.72
140380,0.94
140382,0.9
140383,0.8
140386,0.81
140387,0.59
140388,0.74
140393,0.85
140395,0.91
140398,0.82
140399,0.4
140400,0.89
140402,0.82
140406,0.73
140409,0.76
140410,0.64
140412,0.92
140413,0.99
140419,0.75
140426,0.87
140428,0.87
140429,0.96
140432,0.88
140434,0.7
140435,0.8
140436,0.58
140437,0.92
140438,0.65
140439,0.72
140440,0.75
140441,0.88
140443,0.44
140444,0.7
140447,0.97
140448,0.62
140449,0.41
140451,0.74
140453,0.63
140454,0.51
140456,0.71
140457,0.86
140460,0.29
140462,0.54
140465,0.91
140468,0.91
140472,0.9
140474,0.82
140477,0.72
140478,0.72
140479,0.6
140482,0.16
140484,0.64
140485,0.83
140486,0.71
140488,0.86
140491,0.74
140494,0.63
140495,0.65
140496,0.91
140497,0.6
140504,0.92
140506,0.98
140510,0.78
140511,0.83
140512,0.78
140514,0.76
140515,0.63
140516,0.89
140517,0.8
140519,0.41
140521,0.58
140522,0.97
140524,0.8
140525,0.69
140527,0.92
140528,0.98
140529,0.51
140532,0.83
140533,0.35
140534,0.58
140538,0.78
140542,0.86
140543,0.63
140546,0.95
140554,0.83
140555,0.72
140556,0.49
140557,0.62
140559,0.66
140560,0.96
140561,0.85
140563,0.71
140565,0.79
140567,0.91
140568,0.85
140571,0.83
140574,0.88
140576,0.82
140579,0.94
140581,0.69
140582,0.65
140583,0.87
140585,0.87
140587,0.87
140588,0.55
140589,0.94
140591,0.85
140592,0.79
140593,0.72
140594,0.68
140598,0.97
140599,0.83
140600,0.65
140601,0.9
140603,0.8
140606,0.91
140608,0.94
140609,0.81
140610,0.81
140612,0.67
140613,0.83
140617,0.78
140628,0.98
140629,0.97
140631,0.5
140634,0.82
140641,0.68
140642,0.83
140643,0.64
140644,0.75
140646,0.85
140651,0.78
140652,0.59
140653,0.65
140657,0.77
140658,0.91
140659,0.75
140660,0.75
140661,0.89
140662,0.82
140663,0.76
140665,0.42
140666,0.65
140667,0.87
140672,0.75
140676,0.91
140678,0.84
140680,0.62
140682,0.83
140684,0.89
140685,0.82
140688,0.61
140690,0.81
140692,0.56
140695,0.77
140696,0.72
140698,0.97
140701,0.62
140702,0.74
140703,0.97
140704,0.87
140707,0.94
140708,0.7
140713,0.77
140714,0.5
140715,0.75
140717,0.99
140718,0.76
140719,0.82
140721,0.91
140724,0.8
140725,0.72
140726,0.87
140728,0.87
140732,0.88
140733,0.84
140735,0.64
140736,0.66
140740,0.55
140741,0.89
140742,0.82
140747,0.97
140748,0.62
140750,0.89
140753,0.74
140754,0.88
140755,0.83
140756,0.63
140759,0.72
140763,0.56
140764,0.7
140766,1.0
140767,0.98
140772,0.99
140773,0.99
140775,0.63
140777,0.72
140780,0.86
140781,0.95
140782,0.99
140784,0.51
140787,0.53
140788,0.87
140789,0.95
140790,0.8
140792,0.53
140794,0.63
140795,0.96
140797,0.83
140800,0.6
140801,0.47
140803,0.85
140804,0.68
140805,0.71
140808,0.81
140812,0.76
140813,0.64
140820,0.87
140821,0.78
140822,0.45
140823,0.94
140826,0.86
140827,0.89
140828,0.82
140829,0.77
140830,0.8
140834,0.89
140841,0.63
140842,0.72
140845,0.77
140849,0.86
140854,0.54
140856,0.81
140858,0.78
140860,0.82
140861,0.36
140863,0.95
140864,0.67
140867,0.76
140870,0.95
140874,0.84
140876,0.82
140878,0.77
140881,0.83
140882,0.52
140883,0.93
140885,0.59
140886,0.87
140887,0.9
140888,0.94
140889,0.59
140890,0.71
140891,0.71
140892,0.95
140893,0.51
140897,0.84
140899,0.91
140903,0.74
140906,0.85
140907,0.95
140910,0.28
140911,0.73
140912,0.87
140913,0.98
140919,0.51
140922,0.89
140923,0.95
140926,0.69
140927,0.93
140928,0.81
140930,0.7
140931,0.73
140934,0.62
140937,0.63
140938,0.76
140939,0.66
140940,0.66
140941,0.81
140942,0.93
140943,0.86
140948,0.63
140950,0.85
140952,0.6
140954,0.79
140955,0.94
140956,1.0
140958,0.73
140959,0.86
140961,0.54
140963,0.8
140966,0.97
140968,0.74
140971,0.94
140972,0.5
140976,0.93
140984,0.96
140986,0.85
140988,0.38
140990,0.91
140991,0.91
140992,0.81
140996,0.81
141000,0.91
141002,0.47
141005,0.5
141007,0.72
141009,0.78
141010,0.62
141012,0.91
141013,0.83
141014,0.58
141015,0.44
141018,0.93
141019,0.8
141022,0.85
141025,0.62
141026,0.83
141032,0.97
141034,0.89
141035,0.92
141038,0.83
141040,0.59
141041,0.55
141043,0.79
141044,0.96
141046,0.89
141047,0.9
141050,0.87
141052,0.7
141053,0.51
141054,0.94
141056,0.53
141059,0.64
141069,0.53
141071,0.72
141072,0.67
141074,0.88
141077,0.84
141079,0.72
141080,0.9
141084,0.13
141086,0.83
141088,0.73
141089,0.77
141096,0.73
141099,0.96
141102,0.87
141103,0.89
141104,0.58
141105,0.35
141107,0.49
141108,0.89
141111,0.83
141112,0.87
141113,0.93
141115,0.9
141116,0.44
141119,0.88
141120,0.77
141121,0.93
141122,0.96
141123,0.6
141124,0.36
141125,0.6
141128,0.83
141129,0.88
141132,0.87
141133,0.59
141135,0.8
141139,0.91
141140,0.63
141141,0.59
141143,0.64
141145,0.69
141146,0.82
141147,0.35
141149,0.66
141150,0.76
141151,0.59
141152,0.71
141158,0.71
141161,1.0
141162,0.88
141163,0.77
141168,0.73
141169,0.93
141172,0.97
141173,0.75
141174,0.86
141181,0.71
141184,1.0
141185,0.6
141186,0.87
141188,0.88
141192,0.92
141193,0.92
141194,0.52
141195,0.93
141196,0.96
141197,0.98
141199,0.51
141200,0.96
141203,0.38
141207,0.69
141208,0.94
141212,0.99
141215,0.7
141216,0.88
141217,0.81
141218,0.89
141221,0.88
141222,0.88
141223,0.81
141225,0.82
141228,0.88
141229,0.73
141231,0.77
141232,0.74
141233,0.88
141234,0.89
141235,0.95
141237,0.78
141239,0.68
141240,0.88
141242,0.8
141244,0.8
141245,0.84
141246,0.66
141247,0.53
141251,0.86
141252,0.55
141253,0.96
141261,0.62
141263,0.75
141264,0.81
141265,0.51
141266,0.88
141268,0.62
141270,0.82
141271,0.94
141273,0.53
141274,0.73
141279,0.53
141281,0.69
141282,0.67
141284,0.44
141285,0.8
141289,0.95
141294,0.89
141295,0.35
141301,0.65
141303,0.4
141304,0.64
141307,0.78
141310,0.93
141311,0.53
141312,0.83
141313,0.89
141315,0.71
141317,0.39
141320,0.78
141322,0.79
141324,0.55
141326,0.9
141327,0.63
141329,0.8
141330,0.71
141331,0.83
141332,0.52
141333,0.52
141334,0.74
141335,0.72
141336,0.98
141339,0.8
141342,0.74
141349,0.82
141350,0.83
141351,0.56
141353,0.9
141355,0.9
141356,0.82
141360,0.94
141361,0.64
141363,0.57
141364,0.8
141368,0.72
141369,0.57
141370,0.68
141371,0.55
141373,0.89
141374,0.63
141377,0.68
141378,0.67
141381,0.68
141383,0.8
141384,0.86
141385,0.61
141389,0.66
141390,0.65
141391,0.81
141393,0.84
141396,0.42
141397,0.88
141399,0.67
141400,0.93
141401,0.76
141402,0.67
141405,0.76
141408,0.95
141409,0.66
141411,0.76
141415,0.63
141416,0.72
141417,0.79
141418,0.76
141420,0.45
141422,0.68
141423,0.84
141424,0.87
141425,0.46
141426,0.79
141427,0.91
141430,0.83
141431,0.8
141433,0.74
141435,0.64
141438,0.85
141439,0.82
141442,0.81
141444,0.85
141446,0.88
141450,0.85
141451,0.87
141453,0.6
141454,0.78
141455,0.38
141456,0.88
141457,0.85
141458,0.88
141462,0.54
141467,0.43
141469,0.64
141470,0.82
141476,0.74
141477,0.36
141478,0.72
141479,0.98
141482,0.81
141487,0.85
141490,0.31
141492,0.79
141493,0.99
141494,0.77
141496,0.96
141497,0.83
141501,0.94
141505,0.9
141512,0.81
141513,0.65
141514,0.29
141516,0.63
141519,0.8
141520,0.8
141521,0.83
141522,0.94
141525,0.55
141527,0.69
141528,0.94
141531,0.73
141532,0.7
141534,0.9
141536,0.71
141540,0.63
141542,0.96
141543,0.63
141547,0.95
141548,0.88
141549,0.72
141552,0.81
141553,0.52
141554,0.78
141555,0.5
141557,0.76
141558,0.77
141559,0.64
141560,0.9
141561,0.66
141562,0.67
141563,0.85
141564,0.69
141567,0.82
141569,0.57
141570,0.77
141571,0.99
141572,0.72
141573,0.59
141576,0.73
141577,0.74
141579,0.84
141580,0.48
141581,0.73
141582,0.65
141583,0.78
141584,0.89
141586,0.7
141587,0.85
141589,0.78
141590,0.74
141591,0.45
141595,0.65
141597,0.86
141600,0.79
141602,0.76
141603,0.83
141604,0.78
141606,0.65
141608,0.51
141611,0.46
141613,0.95
141617,0.84
141618,0.86
141622,0.93
141623,0.45
141628,0.8
141632,0.73
141633,0.96
141634,0.81
141635,0.81
141637,0.47
141638,0.84
141640,0.75
141642,0.61
141646,0.84
141647,0.82
141649,0.43
141651,0.88
141652,0.65
141653,0.9
141654,0.81
141656,0.84
141657,0.66
141658,0.7
141659,0.93
141660,0.8783333333333333
141669,0.96
141670,0.8
141673,0.64
141674,0.66
141676,0.81
141680,0.43
141683,0.93
141684,0.45
141687,0.94
141688,0.73
141690,0.84
141691,0.52
141692,0.87
141693,0.89
141697,0.81
141698,0.77
141699,0.82
141700,0.67
141706,0.64
141708,0.93
141710,0.67
141713,0.88
141716,0.95
141723,0.77
141724,0.47
141725,0.77
141726,0.7
141727,0.91
141729,0.89
141730,0.79
141731,0.81
141732,0.68
141733,0.45
141735,0.87
141738,0.81
141740,0.88
141741,0.87
141742,0.58
141745,0.67
141746,0.74
141747,0.93
141748,0.77
141749,0.79
141750,0.76
141752,0.67
141753,0.84
141759,0.87
141763,0.74
141764,0.83
141765,0.73
141770,0.8
141773,0.59
141775,0.79
141780,0.43
141781,0.83
141783,0.7
141786,0.55
141787,0.78
141791,0.66
141793,0.88
141794,0.51
141796,0.83
141798,0.95
141801,0.94
141802,0.72
141806,0.9
141807,0.87
141810,0.81
141813,0.83
141815,0.71
141816,0.89
141817,0.62
141825,0.79
141826,0.96
141830,0.71
141831,0.63
141834,0.75
141835,0.94
141836,0.8
141838,0.83
141839,0.6
141840,0.76
141841,0.82
141842,0.53
141843,0.94
141848,0.99
141849,0.68
141851,0.93
141852,0.98
141853,0.95
141856,0.92
141860,0.57
141863,0.74
141864,0.63
141866,0.96
141867,0.8
141869,0.83
141870,0.86
141875,0.53
141878,0.89
141881,0.94
141882,0.63
141885,0.1
141887,0.92
141888,0.65
141889,0.76
141891,0.86
141894,0.58
141899,0.81
141903,0.6
141905,0.64
141908,0.86
141911,0.93
141913,0.8
141914,0.62
141917,0.96
141918,0.99
141928,0.83
141929,0.7
141930,0.79
141932,0.86
141933,0.69
141936,0.95
141938,0.72
141939,0.88
141941,0.75
141942,0.67
141944,0.82
141946,0.43
141947,0.68
141949,0.81
141951,0.97
141952,0.83
141953,1.0
141954,0.89
141958,0.75
141959,0.93
141960,0.75
141961,0.91
141962,0.89
141968,0.91
141969,0.67
141974,0.93
141975,0.37
141976,0.9
141977,0.9
141982,0.29
141983,0.75
141984,0.7
141986,0.79
141990,0.86
141992,0.81
141993,0.82
141994,0.9
141995,0.8
141997,0.56
141998,0.95
141999,0.78
142000,0.68
142002,0.88
142004,0.82
142008,0.57
142009,0.42
142010,0.82
142014,0.58
142015,0.65
142016,0.83
142018,0.74
142019,0.36
142022,0.78
142023,0.32
142025,0.71
142027,0.96
142028,0.81
142029,0.39
142030,0.94
142031,0.6
142033,0.62
142035,0.22
142039,0.54
142041,0.76
142043,0.11
142045,0.82
142052,0.56
142053,0.96
142054,0.91
142055,0.76
142056,0.62
142057,0.68
142058,0.56
142059,0.84
142060,0.72
142062,0.74
142063,0.9
142066,0.53
142069,0.88
142070,0.82
142071,0.66
142074,0.49
142077,0.13
142083,0.8
142090,0.82
142093,0.75
142098,0.62
142102,0.8
142108,0.75
142111,0.64
142112,0.98
142115,0.93
142116,0.9
142121,0.45
142122,1.0
142124,0.84
142126,0.78
142127,0.9
142130,0.78
142134,0.67
142135,0.83
142136,0.71
142137,0.66
142138,0.72
142139,0.66
142141,0.8
142142,0.72
142144,0.91
142146,0.99
142148,0.72
142151,0.69
142152,0.65
142154,0.9
142160,0.66
142161,0.79
142162,0.93
142167,0.52
142170,0.75
142171,0.94
142177,0.93
142178,0.69
142179,0.62
142180,0.77
142184,0.97
142185,0.77
142186,0.78
142187,0.52
142188,0.79
142189,0.83
142190,0.3
142191,0.59
142195,0.81
142196,0.76
142200,0.97
142201,0.8
142202,0.82
142205,0.77
142207,0.7
142209,0.79
142211,0.92
142212,0.88
142213,0.9
142215,0.83
142216,0.57
142221,0.78
142222,0.92
142223,0.8
142224,0.57
142226,0.47
142228,0.86
142229,0.99
142230,0.6
142231,0.91
142232,0.84
142233,0.91
142237,0.56
142238,0.72
142240,0.58
142241,0.85
142243,0.5
142244,0.78
142249,0.73
142250,0.59
142251,0.87
142252,0.7472727272727272
142255,1.0
142256,0.81
142259,0.52
142262,0.52
142263,0.51
142265,0.87
142267,0.61
142269,0.92
142270,0.71
142272,0.72
142281,0.88
142282,0.81
142283,0.66
142285,0.73
142286,0.95
142289,0.58
142290,0.38
142291,0.9
142292,0.6
142293,0.86
142294,0.89
142295,0.79
142297,0.88
142298,0.85
142299,0.8
142302,0.63
142303,0.85
142305,0.62
142306,0.9
142307,0.84
142309,0.63
142311,0.75
142312,0.53
142315,0.93
142316,0.92
142317,0.83
142320,0.81
142321,0.66
142323,0.79
142325,0.8
142327,0.79
142329,0.9
142331,0.58
142333,0.97
142335,0.86
142337,0.87
142338,0.3
142339,0.95
142341,0.74
142349,0.95
142352,0.83
142358,0.69
142360,0.74
142363,0.81
142364,0.9
142369,0.97
142370,0.58
142377,0.67
142380,0.72
142382,0.55
142383,0.8
142385,0.68
142386,0.72
142388,0.63
142392,0.98
142393,0.42
142394,0.64
142395,0.91
142396,0.48
142401,0.8
142404,0.55
142405,0.7
142406,0.7
142408,0.94
142409,0.76
142411,0.62
142412,0.8
142413,0.79
142414,0.94
142416,0.81
142419,0.78
142421,0.91
142423,0.72
142424,0.51
142428,0.86
142430,0.82
142431,0.9
142432,0.85
142433,0.74
142434,0.52
142437,0.9
142439,0.89
142441,0.89
142442,0.89
142446,0.76
142448,0.46
142452,0.96
142453,0.69
142454,0.64
142455,0.3
142456,0.92
142459,0.92
142463,0.89
142466,0.59
142467,0.73
142469,0.61
142473,0.93
142477,0.85
142481,0.85
142483,0.78
142487,0.39
142491,0.86
142492,0.16
142494,0.69
142496,0.78
142499,0.57
142502,0.76
142504,0.86
142505,0.6
142506,0.73
142507,0.81
142508,0.96
142510,0.98
142512,0.78
142514,0.51
142517,0.69
142518,0.59
142519,0.92
142521,0.88
142523,0.86
142525,0.87
142526,0.75
142527,0.97
142530,0.96
142531,0.75
142536,0.75
142538,0.71
142539,0.99
142540,0.58
142543,0.94
142544,0.51
142545,0.52
142546,0.84
142547,0.94
142548,0.75
142551,0.68
142552,0.84
142558,0.95
142561,0.84
142562,0.59
142564,0.95
142565,0.8
142571,0.39
142572,0.87
142573,0.57
142574,0.87
142578,0.7
142579,0.94
142581,0.91
142582,0.68
142585,0.95
142588,0.88
142590,0.86
142591,0.81
142592,0.71
142595,0.98
142597,0.89
142599,0.89
142600,0.83
142601,0.81
142602,0.97
142604,0.82
142605,0.84
142606,0.91
142607,0.93
142613,0.45
142616,0.56
142619,0.89
142620,0.99
142621,0.94
142623,0.69
142624,0.96
142625,0.94
142626,0.57
142633,0.74
142634,0.69
142636,0.67
142637,0.95
142638,0.79
142639,0.85
142640,0.84
142644,0.64
142646,0.69
142648,0.63
142649,0.98
142650,0.77
142652,0.97
142653,0.85
142657,0.68
142658,0.72
142659,0.8
142660,0.9
142667,0.76
142671,0.53
142673,0.86
142674,0.84
142679,0.59
142680,0.64
142681,0.54
142684,0.95
142686,0.43
142689,0.46
142696,0.43
142697,0.8
142698,0.93
142707,0.58
142711,0.96
142713,0.92
142714,0.94
142715,0.69
142716,0.96
142718,0.44
142719,0.48
142720,0.71
142724,0.68
142725,0.68
142727,0.77
142728,0.52
142729,0.39
142730,0.68
142731,0.88
142735,0.89
142737,0.62
142740,0.9
142741,0.63
142742,0.72
142743,0.6
142744,0.69
142748,0.9
142749,0.71
142752,0.57
142753,0.83
142757,0.92
142758,0.61
142761,0.89
142772,0.76
142773,0.96
142775,0.89
142777,0.97
142778,0.72
142779,0.48
142780,0.93
142782,0.78
142783,0.9
142785,0.75
142786,0.88
142792,0.88
142794,0.93
142796,0.71
142799,0.29
142802,0.94
142803,0.92
142807,0.79
142812,0.53
142813,0.69
142814,0.66
142818,0.69
142822,0.83
142823,0.71
142824,1.0
142825,0.59
142827,0.46
142828,0.83
142830,0.97
142831,0.49
142833,0.8
142834,0.28
142835,0.68
142836,0.99
142838,0.45
142839,0.65
142840,0.66
142843,0.61
142844,0.72
142845,0.89
142847,0.66
142849,0.85
142851,0.57
142853,0.88
142854,0.92
142856,0.69
142860,0.75
142861,0.53
142863,0.87
142866,0.89
142873,0.78
142875,0.84
142876,0.83
142880,0.54
142881,0.49
142882,0.51
142884,0.71
142885,0.58
142886,0.93
142889,0.76
142892,0.9
142893,0.75
142895,0.58
142897,0.77
142898,0.43
142899,0.79
142900,0.94
142901,0.74
142904,0.69
142905,0.97
142906,0.64
142909,0.66
142911,0.77
142912,0.87
142914,0.68
142917,0.77
142920,0.49
142924,0.87
142925,0.86
142926,0.72
142928,0.97
142933,0.63
142934,0.82
142935,0.85
142941,0.69
142942,0.69
142944,0.41
142945,0.73
142946,0.72
142947,0.6
142952,0.75
142953,0.65
142957,0.95
142958,0.63
142961,0.41
142965,0.5
142966,0.58
142968,0.63
142970,0.77
142971,0.6
142974,0.9
142976,0.53
142977,0.64
142978,0.83
142982,0.53
142983,0.8
142985,0.63
142989,0.78
142990,0.82
142991,0.89
142992,0.95
142998,0.94
143003,0.89
143005,0.87
143008,0.68
143010,0.74
143013,0.58
143014,0.93
143016,0.89
143021,0.65
143024,0.82
143026,0.43
143027,0.57
143028,0.68
143031,0.59
143032,0.89
143033,0.81
143035,0.82
143036,0.91
143038,0.91
143040,0.7
143044,0.65
143046,0.9
143048,0.81
143051,0.46
143053,0.77
143054,0.81
143058,0.95
143059,0.85
143061,0.91
143063,0.76
143064,0.71
143065,0.7
143068,0.61
143069,0.79
143070,0.87
143071,0.5
143074,0.67
143075,0.93
143076,0.81
143077,0.87
143078,0.87
143082,0.95
143083,0.36
143084,0.79
143085,0.62
143086,0.67
143089,0.77
143090,0.73
143091,0.86
143093,0.63
143096,0.91
143098,0.77
143101,0.34
143102,0.57
143103,0.9
143105,0.67
143108,0.92
143112,0.97
143115,0.52
143116,0.77
143117,0.81
143120,0.74
143123,0.49
143127,0.79
143129,0.76
143130,0.92
143131,0.97
143132,0.88
143134,0.48
143135,0.66
143137,0.95
143142,0.67
143144,0.86
143146,0.96
143147,0.69
143148,0.97
143149,0.74
143151,0.98
143152,0.84
143155,0.8
143156,0.78
143157,0.95
143160,0.7
143161,0.52
143162,0.64
143163,0.98
143165,0.88
143168,0.5
143169,0.61
143170,0.7
143172,0.48
143175,0.63
143178,0.76
143179,0.76
143180,0.71
143183,0.53
143184,0.89
143185,0.88
143186,0.9
143187,0.47
143188,0.36
143190,0.87
143192,0.8
143193,0.79
143195,0.84
143197,0.61
143198,0.94
143200,0.65
143202,0.9
143205,0.86
143210,0.65
143216,0.66
143217,0.5
143218,0.52
143222,0.8
143224,0.67
143225,0.71
143228,0.94
143230,0.63
143233,0.7
143235,0.64
143236,0.91
143237,0.9
143238,0.7
143243,0.63
143245,0.91
143248,0.51
143250,0.88
143251,0.86
143253,0.91
143254,0.76
143256,0.97
143259,0.8
143260,0.88
143261,0.74
143263,0.64
143264,0.96
143265,0.36
143266,0.96
143268,0.7
143269,0.95
143271,0.7
143275,0.91
143276,0.82
143278,0.66
143279,0.56
143280,0.84
143284,0.68
143285,0.69
143289,0.68
143290,0.78
143291,0.83
143292,0.86
143294,0.63
143299,0.92
143301,0.88
143303,0.53
143305,0.66
143306,0.93
143307,0.87
143308,0.87
143309,0.41
143311,0.8
143312,0.49
143315,0.87
143317,0.89
143319,0.79
143320,0.8
143321,0.95
143322,0.8
143329,0.69
143330,0.66
143331,0.61
143332,0.69
143335,0.94
143336,0.27
143339,0.67
143340,0.97
143341,0.58
143342,0.4
143345,0.9
143348,0.56
143350,0.31
143352,0.79
143353,0.54
143354,0.81
143355,0.62
143356,0.65
143358,0.61
143359,0.65
143361,0.67
143364,0.77
143365,0.42
143366,0.79
143368,0.74
143370,0.95
143374,0.87
143375,0.67
143377,0.83
143378,0.75
143380,0.82
143381,0.38
143384,0.72
143387,0.97
143388,0.88
143389,0.95
143390,0.78
143393,0.61
143395,0.94
143396,0.77
143400,0.98
143401,0.61
143403,0.87
143405,0.57
143411,0.89
143415,0.18
143416,0.81
143418,0.78
143419,0.9
143421,0.76
143422,0.85
143426,0.84
143427,0.85
143430,0.43
143431,0.8
143433,0.81
143434,0.66
143435,0.63
143436,0.73
143437,0.78
143438,0.91
143439,0.8
143440,0.73
143441,0.93
143444,0.87
143445,0.81
143446,0.95
143450,0.51
143451,0.89
143453,0.88
143454,0.93
143457,0.86
143458,0.71
143460,0.81
143461,0.81
143462,0.73
143463,0.77
143464,0.65
143465,0.93
143467,0.47
143470,0.66
143471,0.79
143475,0.94
143480,0.89
143492,0.73
143495,0.63
143496,0.95
143498,0.87
143499,0.72
143500,0.68
143503,0.94
143509,0.54
143517,0.77
143518,0.45
143521,0.77
143522,0.78
143524,0.77
143527,0.68
143528,0.9
143529,0.69
143531,0.69
143532,0.76
143533,0.56
143536,0.74
143538,0.89
143542,0.89
143543,0.76
143544,0.45
143545,0.98
143546,0.68
143548,0.87
143551,0.86
143552,0.99
143553,0.89
143556,0.88
143558,0.76
143560,0.87
143562,0.63
143565,0.91
143566,0.87
143568,0.57
143570,0.59
143571,0.63
143572,0.88
143573,0.84
143575,0.72
143576,0.71
143580,0.9
143581,0.93
143583,0.94
143585,0.76
143586,0.2
143588,0.98
143589,0.71
143590,0.96
143592,0.7
143593,0.84
143596,0.66
143597,0.61
143598,0.51
143599,0.93
143601,0.85
143604,0.54
143605,0.7783333333333334
143609,0.73
143612,0.91
143614,0.72
143615,0.83
143617,0.53
143618,0.76
143621,0.26
143622,0.64
143623,0.59
143624,0.71
143626,0.75
143628,0.81
143629,0.38
143632,0.31
143637,0.78
143642,0.82
143643,0.73
143644,0.62
143648,0.41
143649,0.88
143651,0.41
143652,0.82
143653,0.61
143655,0.8
143658,0.33
143659,0.71
143661,0.63
143663,0.81
143666,0.66
143667,0.73
143668,0.89
143669,0.24
143670,0.54
143674,0.62
143678,0.84
143680,0.67
143681,0.86
143685,0.94
143686,0.69
143687,1.0
143689,0.79
143691,0.69
143693,0.93
143694,0.8
143696,0.85
143697,0.72
143702,0.78
143704,0.62
